date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL,
2021-08-16,4.325596,95.189837,121.362258,579.578714,2.11345,751.078398,114.237745,1.604726,2.120288,2.002428,1.955128,2.355373,99.924626,1.955915,0.444217,2334.750027,1.177818,1.596473,8.130241,6.194723,1.177809,2.5e-05,87.335034,13.096508,2.933588,2.373117,1.480636,2338.038904,1.075443,0.034928,926.339561,7.625613,7.624711,4524.905761,731.49216,1.178323,30.318771,110.11958,25.413668,209.605234,7.433596,67.077207,159.248424,18.469934,17.667175,53.120145,1,2.451054,0.851592,0.850818,3.642538,0.851104,7.082252,0.851066,60.224385,11495.964604,9.120027,246.322933,9.166345,27.963409,7.494537,112.465696,351.515606,16915.50807,3.800765,0.850759,87.32038,1717.807306,49633.081955,148.341036,0.850934,182.065132,0.835105,128.635944,128.807671,99.785928,4792.528529,489.855458,1059.655588,1372.970609,0.354689,0.982142,500.799458,11285.340554,1780.45338,234.888815,202.071276,17.367392,5.319442,10.552191,20.630955,4599.7465,61.597363,1937.979255,3357.184006,9.440631,420.330205,42.5397,49.980923,18.202921,957.143513,23.422759,4.989575,74.977532,16.91943,484.790292,41.343456,10.394795,139.73465,1.677068,0.453203,1.177897,4.801765,4.135215,59.707514,193.739833,4.559297,8155.340111,4.35676,4.915094,117.505264,86.337427,1186.851468,4.416335,9.480055,16.401588,525.707053,10.184992,1.596854,0.85097,12071.830717,681.16369,25.269897,153.367967,24388.959592,24.666897,10.303196,1480.694303,17.365213,39.316973,13.429217,4.121626,3.27334,2.65757,9.965867,7.992432,32.743177,2730.367513,31.395499,4162.013033,1.178374,51.031309,12577.882015,4798639.345281,26893.226321,130.709275,3.017699,655.675956,0.049822,0.001622,3.182047,0.828222,655.676012,0.000914,119.280958,0.001397,294.349454,17.476795,22.370787,379.121821,,
2021-08-17,4.297461,100.783341,120.678994,576.240631,2.100229,746.100249,113.645479,1.612597,2.106623,1.98988,1.945527,2.34006,99.379262,1.953705,0.44136,2320.069493,1.170437,1.589502,8.079424,6.196467,1.170777,2.6e-05,86.884756,13.043116,2.921437,2.359083,1.47768,2323.265417,1.071257,0.034167,924.175601,7.595688,7.588489,4518.271624,725.531397,1.170404,30.124823,109.68598,25.439182,208.286355,7.432856,66.712037,158.397103,18.381083,17.554308,52.818484,1,2.454201,0.852394,0.851818,3.630479,0.851918,7.049292,0.852299,59.840006,11423.688609,9.061742,244.559707,9.115453,27.775048,7.48629,112.903697,351.321178,16875.774584,3.787287,0.851615,86.998606,1707.009263,49313.598822,148.236918,0.852316,180.762827,0.829874,128.216172,128.015409,99.104495,4770.588444,486.731822,1052.898033,1378.075914,0.351938,0.976203,497.884873,11215.53236,1768.965428,233.411791,200.782485,17.334583,5.28623,10.494936,20.52862,4568.78989,61.263982,1925.791115,3335.770928,9.391475,417.649191,42.271373,49.664037,18.087349,950.618175,23.403684,4.958799,74.498671,16.811807,481.874446,41.085124,10.441191,139.015539,1.689792,0.450993,1.17054,4.777238,4.107894,58.97796,192.480086,4.561616,8093.95029,4.328524,4.922296,116.909143,86.165153,1179.48486,4.387389,9.419608,15.43377,522.354669,10.251009,1.594383,0.852284,11994.836661,676.823646,25.027454,152.390244,24233.406871,24.509483,10.237762,1471.293153,17.334705,39.034547,13.350684,4.094955,3.261607,2.64187,9.866103,7.94981,32.661108,2713.895501,31.190613,4132.360212,1.170968,50.639922,12462.955697,4779537.714149,26850.52452,129.875421,2.998085,655.551072,0.04948,0.001192,3.162241,0.823229,655.550824,0.000747,119.258903,0.001841,292.471783,17.456647,22.399964,376.703998,,
2021-08-18,4.302689,100.882791,121.525719,576.130588,2.102885,745.842275,113.899606,1.618409,2.109406,1.99189,1.956487,2.34276,99.500762,1.956504,0.442326,2323.362821,1.171644,1.594092,8.07524,6.302221,1.170892,2.6e-05,86.927227,13.122096,2.9432,2.361081,1.482593,2328.820687,1.074009,0.033171,922.505778,7.596064,7.594649,4543.480654,726.313485,1.171717,30.156404,109.951863,25.449498,208.488921,7.435736,66.744262,158.60593,18.385622,17.573571,53.20914,1,2.469783,0.852761,0.852006,3.634047,0.852751,7.074173,0.852734,59.903501,11466.471841,9.071108,244.794776,9.120358,27.811178,7.496998,114.184206,350.306321,16867.021746,3.786667,0.852421,86.978306,1708.696353,49359.849383,148.369872,0.852078,180.643033,0.830563,128.593162,128.202802,99.142465,4777.395967,487.245339,1054.009827,1371.739796,0.352322,0.976014,498.597493,11229.017273,1770.916606,233.6561,200.994041,17.500564,5.29662,10.53752,20.514189,4577.856205,61.62264,1927.803484,3339.296189,9.39553,418.090853,42.313586,50.125039,18.106249,951.540683,23.474288,4.963425,74.578137,16.829283,482.454162,41.124307,10.414572,139.091415,1.702513,0.451872,1.171685,4.789843,4.165377,59.080002,192.415844,4.554918,8098.971176,4.332355,4.923238,117.56879,86.456906,1180.656393,4.392458,9.429571,15.217405,522.906812,10.217988,1.594176,0.852414,12007.511284,677.53399,25.05067,152.550371,24259.013327,24.53537,10.248879,1472.984522,17.499945,39.003815,13.362893,4.099662,3.259102,2.660963,9.898599,7.956636,32.628633,2715.820949,31.19402,4134.05921,1.17111,50.617463,12475.238102,4758359.106441,26710.362582,130.011914,3.00127,655.829458,0.05093,0.001917,3.165944,0.825061,655.829984,0.000839,119.308916,0.001668,292.781089,17.49997,22.222374,377.102447,,
2021-08-19,4.28669,100.464055,121.301045,572.760299,2.093406,742.637029,113.486335,1.632991,2.100689,1.985021,1.952185,2.334862,99.283963,1.955164,0.440526,2313.875583,1.167508,1.590072,8.060381,6.31783,1.167596,2.5e-05,86.744592,13.179878,2.934472,2.351405,1.497545,2318.752533,1.072952,0.033958,917.645099,7.584846,7.577661,4498.880768,723.356949,1.167156,30.044499,109.69621,25.493031,207.640615,7.431147,66.434916,157.982679,18.316726,17.507369,53.025685,1,2.461118,0.85697,0.85648,3.624951,0.856782,7.057148,0.856963,59.67798,11426.467684,9.033121,244.019314,9.089125,27.71052,7.485961,114.300485,350.464555,16913.394523,3.791178,0.857021,86.838664,1701.677306,49173.320463,148.863303,0.857204,179.941965,0.828141,128.065135,127.77058,98.783778,4757.466754,485.418706,1050.058325,1373.580532,0.352081,0.972931,498.021038,11182.763764,1763.507251,232.68396,200.240764,17.434807,5.285112,10.504092,20.506213,4560.379147,61.458575,1919.783356,3326.775644,9.360256,416.523674,42.140555,50.055959,18.03826,947.878109,23.539825,4.946198,74.298006,16.766554,480.152712,40.956552,10.546081,138.790198,1.709706,0.450285,1.167891,4.779333,4.096441,58.952731,191.628317,4.579831,8083.791282,4.315283,4.928241,117.280782,86.669597,1175.993154,4.376543,9.39508,15.261296,520.945195,10.263365,1.592657,0.857209,11962.48992,674.681802,24.944252,151.978745,24168.055729,24.443111,10.205402,1467.333376,17.707731,38.922015,13.308161,4.083806,3.249608,2.652968,9.945353,7.924317,32.707832,2705.184317,31.088541,4122.992028,1.167348,50.340819,12414.269965,4762015.707673,26652.775958,129.525109,2.989441,655.362169,0.050651,0.001378,3.153262,0.822638,655.362336,0.001769,119.224738,0.001817,291.683957,17.751747,22.139003,375.687297,,
2021-08-20,4.293432,100.830951,121.984208,574.880872,2.09989,744.114301,113.667137,1.639326,2.104377,1.988564,1.959095,2.338512,99.528783,1.959124,0.441588,2320.384663,1.169341,1.594347,8.087833,6.290459,1.169367,2.4e-05,86.969894,13.205307,2.942412,2.357955,1.499445,2325.003572,1.072628,0.033294,919.611498,7.599095,7.601025,4518.361642,725.747387,1.169727,30.103888,110.622084,25.546402,208.203436,7.431245,66.722078,158.324072,18.353758,17.541816,52.783755,1,2.469147,0.859094,0.858683,3.636355,0.858473,7.026285,0.859201,59.739198,11427.468424,9.058568,244.689205,9.10909,27.776679,7.494231,115.200259,350.001401,16838.652429,3.786579,0.858552,86.863525,1706.358936,49279.964886,149.533575,0.858544,179.986674,0.829514,128.380188,128.127802,98.952806,4774.617909,491.994977,1052.145792,1373.72797,0.352052,0.975079,499.010775,11214.65064,1768.529149,233.32283,200.727101,17.740442,5.302418,10.529461,20.607511,4581.654046,61.693666,1925.057799,3339.265387,9.385773,417.351786,42.156949,49.573495,18.061666,950.259998,23.808542,4.955333,74.497447,17.898651,481.299223,41.068795,10.554465,139.152792,1.71027,0.450162,1.169594,4.804078,4.132895,58.851306,192.418137,4.579716,8114.613911,4.256645,4.932239,117.728842,86.836497,1179.340377,4.38502,9.413613,15.169388,520.812383,10.291671,1.594128,0.859087,12017.663764,676.555012,25.013189,152.281798,24336.638428,24.901553,10.235078,1470.472704,17.898322,38.976776,13.345336,4.092377,3.286983,2.658052,9.930815,7.941387,32.714533,2711.028865,31.17031,4134.325408,1.169319,50.527942,12443.080892,4819812.39803,26648.017163,131.152493,3.013535,655.397536,0.051056,0.001796,3.159639,0.825541,655.397253,0.001327,119.230421,0.001276,293.199235,17.881547,20.715186,376.434255,,
2021-08-21,4.295183,100.596309,121.800643,574.021009,2.096075,744.346756,113.702447,1.640709,2.10534,1.989862,1.955876,2.339255,99.378188,1.95979,0.441163,2316.884533,1.170034,1.592056,8.075996,6.290271,1.170229,2.4e-05,86.839234,13.253052,2.937871,2.354551,1.499944,2321.482418,1.072783,0.033158,919.896678,7.601472,7.603018,4519.799604,724.65398,1.170312,30.113486,110.656444,25.560249,207.889718,7.434817,66.622333,158.374269,18.35935,17.546691,53.119782,1,2.470063,0.859023,0.858824,3.637219,0.859448,7.053441,0.859401,59.758184,11453.35767,9.045088,244.320826,9.111764,27.734091,7.49604,115.026497,350.149992,16843.90336,3.78789,0.8589,86.891123,1703.78674,49345.033599,149.580286,0.859006,180.042816,0.829853,128.397133,127.930185,98.983871,4767.44105,492.14871,1052.474188,1374.344043,0.352237,0.973612,499.688432,11197.77229,1765.865506,232.971989,200.789608,17.895627,5.302904,10.51379,20.582255,4574.752041,61.599925,1922.160803,3340.306421,9.371312,417.481961,42.192327,49.585785,18.067739,948.829605,23.812698,4.957132,74.521046,17.904121,480.543294,41.00664,10.547923,138.942885,1.71093,0.450311,1.170345,4.797069,4.15361,58.868442,192.1292,4.581197,8102.457815,4.317441,4.934218,117.55176,86.863244,1177.563802,4.385189,9.416691,15.379962,520.974469,10.303828,1.594378,0.85895,12021.410914,675.536679,25.021191,152.328737,24344.227303,24.909213,10.218987,1470.93073,17.8718,38.989022,13.324975,4.093465,3.28758,2.659225,9.933823,7.928961,32.724713,2708.065404,31.122775,4128.099157,1.169763,50.544424,12416.015977,4821315.362867,26654.503723,131.193525,3.014546,655.601319,0.051249,0.001239,3.161118,0.825036,655.601927,0.001505,119.267419,0.001152,293.290464,17.827041,20.134066,376.551946,,
2021-08-22,4.292682,100.679162,121.717719,573.580672,2.095275,743.774681,113.556112,1.637402,2.104113,1.98821,1.954313,2.337864,99.301352,1.9562,0.440666,2315.105657,1.168749,1.590063,8.069531,6.294972,1.168345,2.4e-05,86.772199,13.230448,2.935234,2.353088,1.499924,2319.699804,1.072661,0.033115,919.190964,7.600814,7.59716,4517.78334,724.097443,1.169101,30.089234,110.571648,25.529667,207.795254,7.431475,66.591924,158.252429,18.351365,17.534632,53.014715,1,2.47843,0.857664,0.857942,3.635158,0.858003,7.043542,0.858338,59.711864,11440.104246,9.038378,244.134025,9.104475,27.721375,7.491585,114.937906,350.006526,16847.46058,3.784604,0.8579,86.859312,1703.306951,49307.050922,149.290403,0.858227,179.577859,0.828629,128.352206,127.879689,98.908254,4766.404925,491.771078,1051.666285,1373.331817,0.352144,0.97281,499.305729,11197.231959,1768.59023,232.793281,200.634856,17.878104,5.298856,10.507002,20.572672,4552.07741,61.553664,1920.685105,3337.7417,9.364371,417.161443,42.141072,49.547524,18.053612,947.197017,23.828872,4.953014,74.42609,17.890964,480.536716,40.98687,10.559926,138.835732,1.711044,0.450233,1.168371,4.795949,4.146222,58.754448,191.9478,4.580578,8096.238343,4.266771,4.934705,117.461688,86.834623,1175.616513,4.382436,9.408551,15.369134,520.57436,10.299147,1.593318,0.857963,12012.183962,678.911512,25.002289,152.211736,24325.540297,24.88976,10.211122,1469.650312,17.863689,38.967716,13.313788,4.090774,3.285159,2.669368,9.928292,7.92295,32.704584,2706.747688,31.098377,4124.930751,1.168541,50.409428,12412.962457,4818339.581745,26641.940711,131.093324,3.012464,655.497002,0.051342,0.001916,3.158689,0.82458,655.496774,0.001911,119.249016,0.001929,293.064461,17.895849,20.100083,376.263353,,
2021-08-23,4.312382,101.137779,121.851271,577.780501,2.108682,747.018894,114.360864,1.628239,2.113999,1.998081,1.95838,2.348914,99.95593,1.955864,0.443263,2330.956514,1.174771,1.597113,8.107741,6.318655,1.175406,2.4e-05,87.184029,13.283964,2.956635,2.367678,1.485855,2338.788185,1.071642,0.03321,920.914317,7.605509,7.61025,4537.485372,728.661191,1.175227,30.232506,110.715298,25.539461,209.031937,7.434371,67.009385,158.885586,18.433933,17.61718,53.29526,1,2.477088,0.856585,0.856197,3.652112,0.856563,7.092414,0.856073,59.995967,11503.033331,9.09449,245.367624,9.149921,27.99111,7.493334,115.660809,349.925111,16900.471178,3.790721,0.856206,87.006125,1713.336373,49525.113268,150.128539,0.856281,181.417765,0.833147,128.801442,128.711958,99.34328,4788.837871,492.346626,1056.661227,1372.74563,0.353607,0.978979,499.63579,11263.463682,1782.390859,234.550933,201.647231,17.875024,5.328248,10.558062,20.725103,4561.509021,61.587206,1932.762842,3353.596512,9.423445,419.142688,42.382242,49.781434,18.081066,952.973829,23.853363,4.962535,74.841073,17.869831,483.367438,41.224298,10.462043,139.49484,1.703474,0.452047,1.175074,4.830907,4.164134,59.042079,192.961742,4.582887,8143.787277,4.275388,4.928304,117.707773,87.008856,1181.74992,4.404048,9.449857,15.027176,523.047804,10.226936,1.592947,0.855818,12069.240519,681.857247,25.131664,152.934843,24441.085942,24.950029,10.275576,1476.674223,17.876902,39.038689,13.398749,4.121703,3.291024,2.684418,9.896689,7.973386,32.776445,2723.019753,31.334969,4150.82889,1.175356,50.428907,12498.350627,4844864.102003,26756.284522,131.71581,3.026822,655.676083,0.0502,0.001468,3.173055,0.828776,655.675902,0.000226,119.281475,0.001323,294.3983,17.772276,19.873852,378.050588,,
2021-08-24,4.315984,101.20804,121.604138,578.00572,2.109431,747.341364,114.389461,1.619809,2.115846,1.998988,1.958424,2.349998,100.192735,1.955489,0.443148,2331.908295,1.175631,1.593954,8.097253,6.165549,1.176063,2.4e-05,87.153162,13.217026,2.942534,2.367727,1.479752,2346.297233,1.072834,0.033637,919.450874,7.601343,7.603442,4552.523568,729.33418,1.175829,30.254379,110.677253,25.519801,209.086922,7.432422,67.063852,158.850635,18.445535,17.630019,53.164925,1,2.471087,0.856225,0.855688,3.660253,0.855612,7.103017,0.856175,60.04995,11525.87042,9.090418,245.668533,9.150597,28.045868,7.488078,112.748884,347.985914,16926.582326,3.782256,0.855584,87.114275,1715.956662,49604.715606,149.2959,0.855749,180.077,0.833617,128.871162,128.770662,99.444974,4792.165415,492.22863,1057.419246,1367.479228,0.354503,0.979224,499.077909,11273.265249,1794.676491,234.307502,201.879197,17.695062,5.323361,10.556352,20.715423,4499.90748,61.579864,1933.177829,3356.003239,9.422204,419.44335,42.378804,49.818178,18.153095,952.265238,23.733385,4.957687,74.901525,17.695362,483.582435,41.239674,10.377187,137.702974,1.692271,0.453012,1.175733,4.810711,4.153501,58.757245,194.103124,4.573894,8136.562347,4.278396,4.928253,117.667363,86.707953,1180.786193,4.406762,9.460057,15.066636,522.835716,10.207749,1.592117,0.856108,12080.83997,686.148326,25.138204,153.04459,24458.627526,24.938214,10.276741,1477.690851,17.713914,38.620335,13.400532,4.112758,3.290073,2.676207,9.880963,7.981719,32.796707,2724.617386,31.341204,4152.871627,1.175872,50.497608,12512.796509,4843636.698502,26760.145412,131.810027,3.029376,655.533665,0.049516,0.001112,3.175621,0.828955,655.534481,0.000225,119.255572,0.001576,294.63841,17.6402,19.673242,378.32231,,
2021-08-25,4.322531,101.345394,121.922883,577.741512,2.112713,748.32218,114.598467,1.617953,2.118387,2.001423,1.959625,2.353629,100.417583,1.955261,0.444631,2334.612529,1.177263,1.592357,8.126092,6.133005,1.176753,2.4e-05,87.344022,13.177508,2.949104,2.372615,1.482183,2337.211357,1.076192,0.03365,922.302979,7.6123,7.619216,4540.204371,731.028318,1.17677,30.293978,110.822441,25.54276,209.467166,7.433309,67.037044,159.146587,18.472863,17.65338,53.234599,1,2.474147,0.854724,0.855224,3.668246,0.854765,7.106655,0.855485,60.141026,11538.051053,9.108239,246.093445,9.15899,28.081924,7.488582,117.082945,348.315055,16956.375162,3.800273,0.855,87.196421,1717.031722,49669.78975,148.503633,0.855511,179.755161,0.834951,129.417364,129.116174,99.610486,4801.099502,492.757911,1058.807298,1369.387433,0.354313,0.981332,501.332658,11305.701116,1796.958891,234.71902,202.173399,17.612142,5.323829,10.568944,20.742153,4615.075355,61.579469,1936.57269,3360.406252,9.43316,419.99415,42.435704,50.247627,18.200992,954.506487,23.792001,4.947824,74.999442,17.612105,484.342033,41.294361,10.367475,139.750263,1.688929,0.452945,1.176724,4.802868,4.183983,57.443585,195.217248,4.573238,8156.309324,4.284126,4.925765,117.778783,86.89549,1186.885017,4.412079,9.472481,15.377096,521.757045,10.218259,1.591272,0.855239,12093.747119,680.744271,25.170973,153.245228,24490.713295,24.912208,10.297177,1479.523915,17.624159,38.59812,13.427462,4.118309,3.279496,2.672038,9.862382,7.994309,32.819972,2728.192648,31.447284,4159.691332,1.17665,50.37998,12529.210738,4865077.591058,26758.675927,131.982803,3.033249,655.601115,0.049941,0.001541,3.179947,0.830067,655.601259,0.000223,119.267532,0.001378,295.055111,17.603296,19.386621,378.818273,,
2021-08-26,4.316908,101.388644,121.673476,578.872628,2.109686,746.295978,114.505852,1.62332,2.116805,2.000158,1.952764,2.350703,100.306893,1.95431,0.443558,2333.117475,1.176319,1.590144,8.10382,6.174631,1.176286,2.5e-05,87.18044,13.161682,2.955442,2.369784,1.490885,2340.450212,1.079169,0.034629,924.833107,7.619002,7.618212,4550.123759,730.581282,1.176481,30.264276,110.651788,25.53139,209.214693,7.434134,66.949183,159.316063,18.451028,17.634802,53.431142,1,2.473865,0.858379,0.858476,3.66745,0.857988,7.103226,0.858111,60.15084,11523.87118,9.096448,245.689492,9.152577,28.042547,7.487054,116.05607,348.736535,16981.874513,3.789662,0.858605,87.153356,1715.401548,49622.796754,148.753704,0.858333,179.125432,0.83413,129.339205,129.043206,99.512241,4793.621016,492.438833,1057.742189,1376.605883,0.354178,0.980383,501.829064,11269.437314,1792.227626,234.462346,201.970129,17.532613,5.325667,10.537826,20.76141,4574.946863,61.6033,1934.451625,3357.027859,9.426156,419.571222,42.415542,50.596158,18.158783,954.896741,23.923704,4.931061,74.983019,17.535863,483.61529,41.263047,10.381385,139.488761,1.690667,0.453339,1.175787,4.793684,4.169857,58.952211,195.668143,4.573458,8142.141295,4.279629,4.932679,117.355485,87.32342,1185.547916,4.409096,9.470658,15.253626,521.232661,10.226214,1.592202,0.858448,12125.66229,682.952419,25.113583,153.090688,24466.093372,24.917179,10.284631,1478.07098,17.533106,38.488614,13.410638,4.124891,3.278378,2.661121,9.859059,7.991014,32.822631,2725.411816,31.515018,4154.426542,1.176232,50.329663,12519.236431,4855814.649183,26823.3123,131.850571,3.029281,655.752397,0.050889,0.001835,3.176874,0.829595,655.752427,0.00024,119.294843,0.001639,294.816459,17.548141,19.30372,378.437498,,
2021-08-27,4.328976,101.509941,122.217499,580.262874,2.115477,748.430494,114.898118,1.611937,2.122939,2.005119,1.960952,2.358032,100.590288,1.956316,0.444951,2338.286157,1.179793,1.59348,8.138135,6.135667,1.179904,2.4e-05,87.285414,13.198113,2.967607,2.375751,1.488829,2340.816999,1.074926,0.03355,923.103585,7.611929,7.628783,4544.491789,732.647121,1.179615,30.350113,110.969016,25.487459,209.814615,7.42994,67.154434,159.655409,18.504658,17.686322,53.774994,1,2.480406,0.856476,0.85716,3.677474,0.856728,7.119239,0.856453,60.322642,11549.742783,9.122907,246.478363,9.179096,28.054658,7.484432,115.498292,348.916567,16881.696042,3.795773,0.856662,86.625473,1719.503238,49764.732439,149.27428,0.856872,179.086994,0.835464,129.455731,129.472205,99.796234,4806.165066,493.84588,1060.767716,1369.957887,0.355447,0.982596,504.010619,11298.727148,1781.929705,235.121905,202.548019,17.588989,5.336414,10.578692,20.820441,4621.100989,61.829982,1939.902917,3366.628394,9.457425,420.771278,42.581469,50.327403,18.210094,958.093717,23.804982,4.944575,75.108279,17.585582,485.007111,41.385774,10.270252,139.656995,1.681054,0.454618,1.179751,4.799959,4.191369,58.777605,196.347531,4.573206,8173.335488,4.292383,4.932513,117.846824,86.333692,1188.979078,4.421339,9.498529,15.961926,522.722748,10.181121,1.587379,0.856895,12160.339407,681.842808,25.185147,153.52888,24536.06162,24.987221,10.312192,1482.176486,17.587556,38.339824,13.448161,4.13741,3.288024,2.67361,9.847981,8.000692,32.867804,2733.070629,31.683993,4165.027892,1.180086,50.237181,12540.708213,4866423.466635,26777.762874,132.227785,3.038815,655.451291,0.04946,0.001389,3.186327,0.831216,655.451768,0.000427,119.240756,0.001359,295.660463,17.359964,19.407244,379.519168,,
